Book,Chapter,Verse,Text
,23,69,"As mian si Pedro kanaw a maydisna do hawa no vahay aw as inasngenan sia no asa ka pachirawatan a mavakes a makavata sia dia, ""Kayvan naymo ni Jesus aya iGalilea."""
,23,70,"Amna pinachisobna ya ni Pedro as kavata na sia do kadngeyan da sia atavo, ""Arava o kapatakan ko no vatavatahen moaya."""
,23,71,"Kwanasaw am nangay si Pedro do masngen ori do pantaw amna mian pa o asa a ka mavakes a pachirawatan a nakavata sia dira do mian awri daw, ""Rarayay ya ni Jesus a iNazareth."""
,23,72,"Minirwa na ya a ipachisobna ni Pedro as kapayavay na pa a makavata sia, ""Entero am masinchad koava o tawo aya a vata mo!"""
,23,73,"Dekey as kayan da dira do maytalamad aw o nakavata sia di Pedro, ""Asa ka dira do rarayay naya ta kaydian mo sia as kano matayo moava ya do panichonan no chirin moaya."""
,23,74,"Amna vinata ni Pedro, ""Kastigoan ako no Dios an ara ako maydaday amna masinchad koava o tawo aya."" As katayoka na a makavata sia ya am nanyeng a omoni o asa ka manok."
,23,75,"As nanakem ni Pedro o vinata ori ni Jesus a, ""Manam anti kano kawni no manok am naypitdo mo na ipachisobna o kasinchad mo diaken."" As minehbet si Pedro as katanyis na so oyod a mahara."
,24,1,Maysehsehdang dana am pinaychakavahyan da no atavo saw a maato a papali kanira no adngedngeyen sa do kavahayan ori o kapadiman da ni Jesus.
,24,2,As vinahod da no kadena si Jesus as kangay da nia di Gobernador Pilato.
,24,3,Do nakapanmo sia ni Judas o nakasentensia ni Jesus a madiman am oyod a rakoh o nakapanehseh na as inangay na ividi o treinta ori a ka polak dira do maato sa a papali as kanira no adngedngeyen sawri.
,24,4,"As vinata ni Judas, ""Nakagatos ako ta nidakaw ko o abo aya so gatos!"" No tinbay da sia am, ""Problema namen pava ori, ta imoimo o minparin siaw as arava o pachangangay namen daw."""
,24,5,Pinagchid ni Judas o kartos ori do sahad ori no templo as kakaro na a mangay a maylojit.
,24,6,"Nikpeh da no maato sa a papali o kartos ori as kavata da sia, ""Vadawen no onotan ta o kapangay sia o kartos aya do pahengayan so kartos no templo, ta sinerbi ya a ipaga so viay no asa ka tawo."""
,24,7,Pinaypapanmoan da o kaserbi da sia a isadiw so takey ori no asa ka mamarin so banga a parinyen a sementerio da no matarek so idi.
,24,8,Dawa nakayapo dawri am ningaranan da o takey ori so Takey no Raya.
,24,9,"As niaya o nakapakatohod no vinata kaychowa ni profeta Jeremias a, ""Inahap da o treinta aya ka polak a sadiw no asa ka tawo a akma so balor a itoroh no Israelita do asa ka tawo,"
,24,10,"as kapanadiw da nia so takey no mamarin so banga akma so niyokoyokoran niaken no Dios."""
,24,11,"Do katori narana machisalap ni Jesus do gobernador ori am inahes na si Jesus, ""Imo o patol da no Judeo saya?"" Tominbay si Jesus, ""Tayto mo a vatahen."""
,24,12,Do kaakosa da sia no maato sa a papali kano adngedngeyen sawri am tominbay ava sia.
,24,13,"Vatan sia ni Gobernador Pilato di Jesus, ""Ara mo sava madngey o vatahen da saya no omakosa aya dimo?"""
,24,14,Amna nayliliak ava si Jesus as oyod a naychaknin si Pilato.
,24,15,Do fiesta daya no Judeo am chinaydadakayan sia no gobernador o kapavolaw na so asa dira do priso a pidien da no tawotawo do kavahayan ori.
,24,16,As mian kanaw o priso a mayngaran so Barabbas a mapanmo da no atavo a tawo a kriminal.
,24,17,"As do nakapirwa da makpeh no tawotawo sawri do vahay ori ni Pilato am vinata na dira, ""Sino pipiahen nio a pavolawen ko, si Barabbas anmana si Jesus a tawagan so Mesias."""
,24,18,Vinata na ya ni Pilato takwan napanmo na o pinakayapoan no inangayan da ni Jesus sia a hosgan na am no kaynanahet da nia.
,24,19,"As do kayan na pa do logar naya paydisnan no gobernador an manhosga am nawara o toyotoyon no kakovot na a makavata sia, ""Makapatak ka do kadi mo a mamarinyan so aran ango do tawo aya abo so gatos, ta oyod a mangamomo o natayenep ko kamahep a yamot do tawo aya."""
,24,20,Amna pinakeakey da sa o tawotawo ori no maato sa a papali kanira no adngedngeyen da no Judeo a komdaw sia o ka si Barabbas no pavolawen as ka si Jesus no dimanen da.
,24,21,"Dawa inahes na mirwa ni Pilato an sino dira da Barabbas kani Jesus o pavolawen na as tinbay da sia, ""Si Barabbas!"""
,24,22,"Vinata dira ni Pilato, ""Onas, an pavolawen ko si Barabbas am ango parinyen ko di Jesus aya a tawagan so Mesias."" Tominbay sa atavo, ""Papasken do kros!"""
,24,23,"Vinata ni Pilato, ""Onta, ango marahet a pinarin na."" Amna no nakapaypaliak da a mangyaw nia, ""Papasken do kros!"""
,24,24,"Do nakavoya sia ni Pilato o kabo no mapaparin na as kapaygogolo da no tawotawo sawri am napahap so danom do plangana as kapavanaw na do kavoyan da sia as kavata na sia, ""Kapanmohen nio ta arava o atbayen ko do viay no tawo aya a dimanen as inio dana o tombay sia!"""
,24,25,"Tominbay sa o tawotawo ori, ""Yamen dana kanira no kamanganakan namen sa o tombay sia!"""
,24,26,Dawa pinavolaw ni Pilato si Barabbas as tayoka na ipaymando dira do sinjalo o kayiplot di Jesus am pinarawat na sia dira a papasken da.
,24,27,Inahap da no sinjalo sawri ni Pilato si Jesus as kangay da nia do palasio ori no gobernador a chinakpehan da no asa a ka batalion a sinjalo a naypadivon sia.
,24,28,"Pinakaro da o lamit na as kapatadi da so mavaya a laylay a akmay laylay no patol,"
,24,29,"as kapamarin da so korona a kamanolok as kapangay da sia do oho nawri. Pinapondanan da sia do wanan na so viawo akmay baston no patol as kasitnan da a omtek nia. Domnogod sa do salapan nawri as kavata da sia, ""Aniven a patol da no Judeo!"""
,24,30,Nititipan da sia as kahap da so viawo ori as kapayiplot da sia do oho na.
,24,31,Chinatnga da sia itek am pinakaro da o pinawnay dawri sia a laylay as kapavidi da so adan naw a lamit as kahap darana sia a ihbet do kavahayan ori a papasken do kros.
,24,32,Do kapakahbet darana do kavahayan ori am navayat da o asa ka mahakay a mayngaran so Simon a iCyrene as kapospos da dia a mayrara so kros ori ni Jesus.
,24,33,"Makarapit dana sa do logar ori a tawagan da so Golgota a mayinmonmoan so Logar no Yanga no Oho,"
,24,34,am tinorohan da si Jesus so inomen na a palek a pinasaglan so makpad a tovatova amna kataham na dia am chinakey nava inomen.
,24,35,"As katayoka da sia papasken si Jesus am pinaysoswertian da no sinjalo sawri o kapayatay da so lamit na saw,"
,24,36,as kavidin da daw a maychadisdisna a tomayayan dia.
,24,37,"Mian o nakatolas do pamanitoan ori no oho ni Jesus o inakosan dawri sia, ""Si Jesus ya a Patol da no Judeo."""
,24,38,Mian pa sa o dadwa a ka manakanakaw a pinayrayay da sia a papasken do kros as mayviit sa ya di Jesus do kawananan na sia kan do kaholian na sia.
,24,39,"As nitek da si Jesus no omhavas sawri as kapaylilinlin da a makavata sia, 40""An ara imo o makararayaw ori so templo as kapirwa mo sia do tatdo a karaw am librien mo o karakohan mo! Gomtin ka do kros an ara oyod o kaimo no Manganak ori no Dios."""
,24,41,"Nitek da pa sia no maato saw a papali as kanira no adngedngeyen da saw no Judeo kanira no eskriba a makavata sia, 42""Nilibri na sa o kadwan as malibri nava o karakohan na! Agtinyay na sichangoriaw do kros aya an ara iya o patol no Israel tapian manganohed ta sia!"
,24,43,"Ichasaray na kono o Dios as kavata na so kapaykamanganakan na sia. An oyod ya am librien na anti sia."""
,24,44,As aran sira o dadwa sawri a manakanakaw a pinapasek a rarayay na am nitek da pa sia.
,24,45,As naysasari kanaw a nakayapo do kamaraw a manda do alas tres do atavo do kavahayan.
,24,46,"As do manga alas tres am nangyaw si Jesus, ""Eli, Eli, lama sabaktani."" No inmonmoan na nia am, ""Dios ko, Dios ko, ango paychanoanolayan mo diaken."""
,24,47,"As no vatahen da no kadwan sawri daw am, ""Tayto na tawagan si Elias."""
,24,48,Nyeng a mayayo o asa dira a manghap so espongha a pinatneb na do silam as kapangay na sia do totok no viawo a ipatodo do vivi ni Jesus.
,24,49,"Amna vinata da no kadwan, ""Nolay nio. Tiban ta pa an mawara si Elias a omlibri sia."""
,24,50,Minirwa pa mangyaw si Jesus as kadiman narana.
,24,51,"As do oras ori kanaw am nayara a mapirit o kortina ori do templo a yapo do tohos a manda do kagtin. Nayninini so oyod a mayet as kakchikchid pa no rarakoh a bato,"
,24,52,as chinaywangan sa o vovon da no aro sa a nanganohed do Dios a nadiman dana as kapirwa da maviay.
,24,53,Komnaro sa ya do vovon da sawri do nakapirwa na maviay ni Jesus as kangay da do Jerusalem as navoya sa no aro a tawo.
,24,54,"Oyod sa naknin kano namo o apohen ori as kanira no sinjalo na sawri a tomayayan di Jesus do kayet ori no nini as kano kavoya da so atavo saw a mapaparin. As vinata da, ""Somnivog sawen ya a Manganak no Dios!"""
,24,55,Mian pa sa daw o aro a mavavakes a maytalamad do marayi ori. Yapo pa sa ya do Galilea a minonot di Jesus a mayserbi sia.
,24,56,"Machividang sa dia sa Maria Magdalena, si Maria a ina da Santiago kani Jose as kano kakovot ori ni Zebedeo."
,24,57,As do kapaypamakoyab naranawri am nawara o asa ka maynakem a yapo do Arimatea a mayngaran so Jose a asa dira do minonot di Jesus.
,24,58,"Nangay di Pilato a omahes nia ivovon o karakohan ori ni Jesus, as pinaymando ni Pilato o katoroh da sia di Jose."
,24,59,Inahap ni Jose o karakohan ori ni Jesus as kahpet na sia no vayo a lamit.
,24,60,Katayoka na nia am pinangay na do logar na anti a vovon a vayo na pinaparin do rakoh a bato a akmay achip. Inevan na ya no rakoh a bato as kakaro na.
,24,61,As mian pa sa daw sa Maria Magdalena kano asa pa ka Maria a maydisna do salapan no vovon aya.
,24,62,"Do mavekhas ori no omonot aw a araw do araw dana no kapaynaynehah am nasa sa mangay di Pilato o maato sa a papali kanira no Fariseo,"
,24,63,"a makavata sia, ""Tayto namen a manakem o vinata no maydaday aya tawo do kaviay na pa, ta mirwa kono anti a maviay do karahan no tatdo a karaw."
,24,64,"Dawa ipagwardia mo o vovon naya a manda do ichatatdo na a karaw ta tarek da iyangay a takawen o karakohan naw no disipolos na sawri as kavata da sia do tawotawo o nakapirwa na maviay. As an ichapanloko da ya so tawotawo am maharahara pa ya kano nanma aya a kapanloko na."""
,24,65,"Vinata dira ni Pilato, ""Manghap kamo so sinjalo sa as kapagwardia nio so vovon naya so kapiahen."""
,24,66,Dawa pinagwardia da o vovon nawri as pinangayan da so marka o bato ori tapian mavoya da an mian o omiwang sia tapian masigorado da o kabo no omtodotodo so vovon ori.
,25,1,Makarahan o araw ori no kapaynaynehah do malatiat ori no Dominggo am nangay sa Maria Magdalena kano asa pa ka Maria do vovon ori ni Jesus.
,25,2,Naychehat o mayet a nini as kayan no anghel no Dios a yapo do hanyit a omvadede so bato ori a aneb no vovon nawri as kapaydisna na do bato ori.
,25,3,Oyod a maknyay o katitiban na a akmay chidat as kaoyod na pa marelak no lamit na.
,25,4,Naychalayilayin sa mamo o gwardia sirawri as kalba da akmay nadiman do nakavoya da so anghel aya.
,25,5,"Amna vinata no anghel ori do mavavakes sawri, ""Mamo kamoava. Mapanmo ko o katayto nio a komita si Jesus aya a pinapasek da do kros."
,25,6,Ara pava dia ta minirwa dana a maviay a akma so vinata na dinio. Mangay kamo dia as katidib nio dia o nayanan naya.
,25,7,"As nyeng kamo na mangay a mapapanmo nia dira do disipolos na sawri o nakapirwa narana maviay as ari nanma kaninio do Galilea as dawri anti o kavoyan nio sia! As niaya o inangay koaya a ipapanmo dinio."""
,25,8,As nangalisto sa komaro do vovon ori a maysagel so kamo kano kasoyot da do kapayayo daya a mangay dira do disipolos sawri ni Jesus a mapapanmo nia dira o vinata nawri no anghel dira.
,25,9,"Amna dekey as kayan ni Jesus do anaman dawri a makavata sia dira o, ""Kapian kamo pa no Dios."" Nyeng sa maypasngen sia as kadogod da a ompondan do kokod na as kanianib da sia."
,25,10,"Vinata dira ni Jesus, ""Mamo kamoava as iyangay nio vatahen dira do kakakteh ko sa o kangay da do Galilea a dawri anti so kavoyan da diaken."""
,25,11,As do kangay daranawri no mavavakes sawri am sira o kadwan do sinjalo ori a maytayayan am nayvidi sa do Jerusalem as kavahevahey da nia dira do maato saw a papali o napaparin ori.
,25,12,"Nakpeh sa kanira no adngedngeyen da sawri no Judeo as kapaypapanmo da so katoroh da so rakoh a kartos dira do sinjalo sawri tapian maydaday sa a komapet do karakohan ni Jesus,"
,25,13,"as kayokoyokod da nira, ""Vatahen nio ta do kayan nio a makaycheh am nawara sa o disipolos na saw do mahep aw a omtakaw so karakohan nawri."""
,25,14,"As vinata da pa dira, ""As ichavakel nioava an makarapit ya di Gobernador, ta yamen dana o nolay sia."""
,25,15,Inahap da no sinjalo sawri o kartos ori as kaparin da so niyokoyokoran ori nira. As manda sichangoriaw am nia o mapanmo da no Judeo a napaparin.
,25,16,As no onse sawri a ka disipolos ni Jesus am nangay sa do Galilea as kapangwan da do tokon ori a vinata ni Jesus a angayan da.
,25,17,Mavoya da si Jesus am inanianib da sia amna mian sa o maykamadamadanan do kaiya ni Jesus.
,25,18,"As naypasngen si Jesus dira a makavata sia, ""Tinoroh dana diaken o atavo a ipakapamarin do hanyit kan do tana aya."
,25,19,"Dawa iyangay nio sa nanawhen a manganohed diaken o atavo a tawotawo do atavo a kavahayan. Bawtismoan nio sira do ngaran no Ama, Manganak as kano Masanto a Espirito,"
,25,20,"as kananawo nio sira a omonot do atavo a niyokoyokoran ko ninio. As kapanmohen nio ta fermi ako a machasa dinio a manda do kakavos no tiempo."""
,26,1,Niaya o Evanghelio a komapet di Jesu Cristo a Manganak no Dios.
,26,2,"No sitnanan na nia am akma so nakatolas do libro ni profeta Isaias a makavata sia,""Tiban mo ta tovoyen ko anti sia a manma kanimo a mayprepara so kawara mo."
,26,3,"Mian o asa ka mangononong do desierto a makaliak a makavata sia, 'Mayprepara kamo do kawara no Apo taya. Pakapiahen nio o logar a panahanan na.'"""
,26,4,As si Juan Bawtista am nangay do desierto a mapawnonong so kapanehnehseh no tawo as kapabawtismo da tapian kapakaboan o gatogatos da.
,26,5,Oyod sa aro o nangay a domngey sia a yapo do matatarek sa kavahayan do provinsia no Judea as kan do Jerusalem. Nanehseh sa as kapaykonfisal da no gatogatos da as nibawtismoan sa ni Juan do Rio Jordan.
,26,6,No ayoayob ni Juan aya am nihneb a boboh no kamelyo as kapaytahed na so kodit. As no kanen na am kavaga kano polot.
,26,7,"As kapapanmo na pa nia, ""Ito a mawara o rakorakoh so ipakapamarin kaniaken, ta aran no kawvay ko so itan no sandalyas na am mayanong akoava."
,26,8,"Nibawtismoan koynio no danom amna bawtismoan na anti nio no Masanto a Espirito."""
,26,9,Nawara si Jesus kanaw a yapo do Nazareth do Galilea as nibawtismoan sia ni Juan do Rio Jordan.
,26,10,"As do nakatwaw ni Jesus do danom ori do nakatayoka na mapabawtismo di Juan am navoya na o kaywang no hanyit as kano Masanto a Espirito a gomtin sia a akmay voyit,"
,26,11,"as kayan no liak a yapo do hanyit a makavata sia, ""Imo o ichaddaw ko a Manganak a oyod ko a ipakamia."""
,26,12,As nanyeng sia a pawnoten no Masanto a Espirito a mangwan do desierto.
,26,13,As mian daw so apat a poho a karaw a tentasionan ni Satanas. Do diaya logar am yanan da pa no aro a volaw a vinyay amna inangay da sia sidongen no angheles.
,26,14,Do nakarahan no nakapriso ni Juan am nangay si Jesus do Galilea a mapawnonong so Evanghelio no Dios
,26,15,"a makavata sia, ""Manehseh kamo as katadichokod nio do pakagatogatosan nio as kapanganohed nio do pawnonongen koaya Evanghelio, ta nawara dana o tiempo no kapaypatol no Dios."""
,26,16,Do kayam ni Jesus do kanayan no Galilea am navoya na si Simon as kano kakteh na a si Andres a tori a managap ta niaya o kaviayan da o kapangamong daya.
,26,17,"Vatan sia ni Jesus dira, ""Karoan nio na o kapangamong nioaya asna omonot kamo na diaken, ta parinyen koynio a mapawnot diaken so tawotawo."""
,26,18,As nanyeng da karoan o sagap dawri as kawnot darana di Jesus.
,26,19,Do nakapayparayi na so dekey am navoya na si Santiago a anak ni Zebedeo kani Juan a kakteh na a tori a mangayoma so sagap do tataya da.
,26,20,Nanyeng na sira a tawagan as chinaroan da o ama dawri a si Zebedeo do tataya as kanira no pachirawatan da sawri as kawnot darana di Jesus.
,26,21,Nangay sa do kavahayan no Capernaum as kasdep ni Jesus do sinagoga do araw no kapaynaynehah a mananawo.
,26,22,Pinaychaknin da sia takwan mananawo dira a mian so rakoh a ipakapamarin a dia akma sira so eskriba.
,26,23,"As mian o mahakay do sinagoga aya a sindepan no marahet a espirito a mangyaw a makavata sia, 24""Anggenggen mo yamen mo Jesus no Nazareth. Nawara ka paro a omrarayaw diamen? Masinchad koymo, ta imo o Manganak no Dios."""
,26,25,"Amna chinahoya ni Jesus o marahet aya a espirito a makavata sia, ""Omhes ka mayliliak as kakaro mo do tawo aya!"""
,26,26,Tayoka na paykonvolsionen no marahet awri a espirito am nangyaw so maliak as kahbet na.
,26,27,"Naychaknin sa atavo o nakavoya aya sia as kavata da sia, ""Ango kachirin na no pavatahen naya, ta oyod a makapamarin as kaparin na omando dira do mararahet a espirito a komaro do asa ka tawo!"""
,26,28,As no komapet di Jesus am navahey do omdivon sawri a kavahayan do Galilea aya.
,26,29,Komnaro si Jesus do sinagoga aya as kangay da ka da Santiago kani Juan do vahay da Simon kani Andres.
,26,30,As no ina no kakovot ori ni Simon am maganit a mayongohat as nanyeng da ya a ivahey di Jesus.
,26,31,As inangay na pondanan o tanoro na as kapayvangon na sia as nanyeng a mabo o kapayongohat nawri as kayavayava na nira.
,26,32,Do kapaysarisari narana am inangay da sia o atavo sa maychagaganit kanira no sindepan no marahet a espirito.
,26,33,As nakpeh sa do pantaw no yanan naya vahay o atavo a tawotawo do kavahayan aya.
,26,34,As tinovatova na sa o aro sirawri a matatarek so ganit as kapahbet na so aro a marahet a espirito as kavadaw na sira a mayliliak takwan masinchad da sia.
,26,35,Do kahay na pa maysehsehdang do omonot ori a araw am nayvangon si Jesus as kangay na do paychatanyan na a machahoahok.
,26,36,Asna chinita da sia da Simon kanira no rarayay na sawri.
,26,37,"As do nakavoya da sia am vinata da sia, ""Tayto daymo a chitahen no atavo a tawo."""
,26,38,"Amna vinata na dira, ""Mangay ta do kadwan sa kavahayan tapian makapananawo ako dawri ta niaya o inangangay ko."""
,26,39,As nangay do atavo a kavahayan no Galilea a mananawo do sinagoga da sirawri as kapahbet na sira so mararahet a espirito.
,26,40,"As nawara o asa ka madipad a domogod do salapan na a machisiasi dia a makavata sia, ""An ichasi mo yaken am tovatovahen mo pa yaken."""
,26,41,"Do nakasi na nia am tinodo na as kavata na sia, ""Oon, as mapia ka na."""
,26,42,As nanyeng a mabo o dipad naya as kapia narana.
,26,43,"As niyokoyokod sia ni Jesus do kanyeng na a komaro,"
,26,44,"as kavata na pa sia dia, ""Ipayvahevahey moava ya do aran sino asna mangay ka a mapavoya do pali do nakatova mo na as katoroh mo so sakrifisio a akma so mian do onotan ta a pinatolas ni Moises tapian mavoya no tawotawo o kasivog mo na a natova."""
,26,45,Amna no pinarin na am pinayvahevahey na o komapet do naparin awri. Dawa naparin pava si Jesus a somdep do aran dino a kavahayan a kavoyan da sia no tawotawo asna no kavidin na do takey amna alit no kangay da sia no tawotawo a yapo do matatarek a logar.
,27,1,Do nakapayvidi na do Capernaum do nakarahan no pira karaw am nadngey da o nakawara narana.
,27,2,As oyod sa aro o nakpeh sia as ara pava o yanan da aran do pantaw do katori na omnanawo sira.
,27,3,As mian o inangay da di Jesus a asa ka paralitiko a anaten da no apat a ka mahahakay.
,27,4,As do kadi da makasngenan di Jesus a makayamot do kaaro no tawo am komnayat sa do matapi a atep no vahay aya as kapanolyang da so panahanan da so maganit aya as kapagtin da sia do ichehan naya.
,27,5,"As do nakavoya na sia ni Jesus o rakoh aya a saray da am vinata na do paralitiko aya, ""Manganak, tayto dana pakaboan o gatogatos mo."""
,27,6,"Amna mian sa daw o dayay da no eskriba a makavata sia do aktokto da, 7""Ango ipaychirin no tawo aya so akma sia. Machikontra ya do Dios, ta ara paro maparin a mapakabo so gatos an dia voyvoh o Dios?"""
,27,8,"Amna do kapanmo sia ni Jesus o mian aya do aktokto da am vinata na dira, ""Ango ichakma na sia no mian do aktokto nio."
,27,9,"No siyo do vata nio o masonosonong ko a parinyen. No kavata so, 'Tayto dana pakaboan o gatogatos mo,' anmana no kavata so, 'Mayvangon ka as kahap mo so ichehan moaya as kayam mo na.'"
,27,10,"Amna tapian mavoya nio so matalamad o kayan no ipakapamarin do tana aya no Naytawo aya a mapakabo so gatogatos am vatahen ko do paralitiko aya, 11'Mayvangon ka as kahap mo so ichehan moaya as kangay mo na.'"""
,27,12,"Nanyeng a mayvangon as kayam na somavat a mayrara so pakaychehan nawri. As naychaknin sa atavo o tawotawo as kadaday da so Dios do kavata da sia, ""Tayto pa abo o navoya namen a akma so naparin aya!"""
,27,13,As minirwa a komaro as kangay na do kanayan as nakpeh sa o aro a tawotawo as ninanawo na sira.
,27,14,"As do kayam na am navoya na si Levi a anak ni Alfeo a tori a maydisna do ofisina na as vinata na dia, ""Omonot ka na diaken,"" as nanyeng a maytetnek as kawnot na di Jesus."
,27,15,Do nakangay da Jesus a moyab do vahay da Levi am aro sa o mangolekta no Roma kanira no kadwan pa a maparo a tawo o machipaydisna da Jesus kanira no disipolos na ta oyod sa aro o minonot dia.
,27,16,"Amna do nakavoya da sia no Fariseo saya a tawagan so eskriba a machakan si Jesus do makagatogatosen kanira no maparo saya tawo am vinata da do disipolos na sawri, ""Ango ipachisagel naya dira do akma saya sia tawo kanira no makagatogatosen."""
,27,17,"Amna do nakadngey sia ya ni Jesus am vinata na dira, ""No tawo sa a abo so ganit am kaylangan dava o manovatova, ta sira o magaganit. As yaken am nawara akoava a tomawatawag dira do makavata so kapia da a tawo, ta sira o omsinchad do karakohan da a nakagatos tapian manehseh sa."""
,27,18,"No disipolos sa ni Juan am nay-ayono sa kanira no Fariseo, dawa mian sa o nangay a omahes nia di Jesus, ""Ango ta no disipolos sa ni Juan kanira no disipolos da no Fariseo am may-ayono sa asna no disipolos mo saya am may-ayono sava."""
,27,19,"Amna vinata ni Jesus dira, ""May-ayono paro sa o bisita do ponsion an machichasa pa dira o naychakovot a mahakay? Maparin ava ori."
,27,20,"Amna mawara anti o araw a kabo dana dira no naychakovot aya as nawri anti o kadi da nganan no kaychayvan na sa do kangsah da. Akma pa saw ta do katayto koaya machichasa dira do disipolos ko saya am may-ayono sava. 21""Arava o tomaheb so mamid dana lamit no vayo pa lamit, ta an nia o parinyen na am payrarayawan na o vayo aya lamit as kadi na mayanongan a mayrayit."
,27,22,"As arava o mapangay so vayo a vino do adan dana a panahoran a kodit, ta an nia o parinyen na am payrarayawan na o vino aya kano panahoran aya, ta no vayo a vino am logar a pangayen do vayo as mahni a panahoran."""
,27,23,Do naypisa do araw no kapaynaynehah do katori da Jesus kanira no disipolos na a manahan do katrigoan am nanghap sa o disipolos na saya so trigo.
,27,24,"Do nakavoya da sia no Fariseo sirawri am vinata da, ""Ango pasadan da sia o onotan ta do komwan do araw no kapaynaynehah."""
,27,25,"Amna vinata na dira, ""Nalir nio paro pava o komapet di David kanira no rarayay na do kapteng da?"
,27,26,"Nangay sa do vahay no Dios as kahap sia ni David a kanen da o tinapay ori a tinoroh do Dios a nia so dia parin a kanen no aran sino a tawo a katadkan da no papali. Nia am naparin do tiempo ni Abiathar a apohen da no pali."""
,27,27,"As vinata na dira, ""Pinarin o araw no kapaynaynehah a makayamot do tawo as inamaog ava o tawo a makayamot do araw aya no kapaynaynehah."
,27,28,"As no Naytawo aya am mian o anohed na a maynolay dia o araw no kapaynaynehah."""
,28,1,As do nakapirwa na somdep do sinagoga am mian dawri o tawo a maychalekalen so tanoro as kadi na makalanetan sia.
,28,2,As niobservan da sia an tovatovahen na sia do araw aya no kapaynaynehah tapian maparin da sia a parahten.
,28,3,"Vinata na do mahakay aya a maychalekalen so tanoro, ""Mangay ka dia."""
,28,4,"Vatan na sia dira, ""No siyo paro mayanong a parinyen do araw no kapaynaynehah. No kapanidong anmana no kapakasiasi so kadwan. No kalibri anmana no kararayaw so viay no asa ka tawo."" Amna tominbay sava."
,28,5,"Tiban na dira atavo ni Jesus a mangsah kano maket no makehnet ori a kaparin no tawol da. Vinata na do mahakay awri, ""Laneten mo o tanoro moaya."" As kalanet na sia am nanyeng dana a mapia."
,28,6,Minehbet sa o Fariseo sawri a machipanmo dira do machangay di Herodes an maypango o kahapan da si Jesus a dimanen.
,28,7,"Amna naypangwan si Jesus do taaw kanira no disipolos na sawri as inonotan da sa no oyod a aro tawo a yapo do kavahayan no Galilea as kano Judea,"
,28,8,do Jerusalem kano kavahayan no Idumea as kan do taypangay no Jordan kan do Tiro kan Sidon do nakadngey da sia o pinariparin na sawri.
,28,9,As vinata na do disipolos na sawri o kapayprepara da so tataya a sakayan na tapian di da sia lalasen no maysisidin aya tawotawo.
,28,10,Ta do nakaaro no tinovatova na am aro pa sa o maganit a makey a maypasngen a tomodo sia.
,28,11,"As do nakavoya da sia no mararahet a espirito am domnogod sa do salapan na as kapangyaw da nia, ""Imo o Manganak no Dios."""
,28,12,Amna niyokoyokod na sa do kadi da a mapapanmoan nia.
,28,13,Kwanasaw am nangay do asa ka tokon as katawag na dira do chinakey na sa a mangay sia.
,28,14,"As namidi so dose a machivan sia kano tovoyen na a mananawo,"
,28,15,as tinorohan na sa so ipakapamarin da a mapahbet so mararahet a espirito.
,28,16,"As no pinidi na saya am sa Simon a ningaranan na pa so Pedro,"
,28,17,"si Santiago a anak ni Zebedeo kani Juan a kakteh ni Santiago a ningaranan na pa so Boanerges a mayinmonmoan so anak sa no adey,"
,28,18,"si Andres, si Felipe, si Bartolome, si Mateo, si Tomas kani Santiago a anak ni Alfeo, si Tadeo kani Simon a yapo do Canaan,"
,28,19,as kani Judas Iscariote a iya so mintraydor di Jesus do kwanasaw.
,28,20,As kwanasaw am nangay si Jesus do asa ka vahay. As nakpeh sa mirwa o aro a tawo as kadi da makakanan da Jesus kanira no rarayay na sawri do karoaro dawri.
,28,21,Do nakadngey da sia no familia na am inangay da tawagan a makayamot do nakavata da sia no tawotawo o nakapangbo na so nakem.
,28,22,"As vinata da no eskriba a yapo do Jerusalem, ""Mian dia si Beelzebul as makapakaro so marahet a espirito a makayamot do kayan dia no apohen da no demonio."""
,28,23,"Asna tinawagan na sira a mangay sia as kavata na sia dira do asa ka parabola, ""Maypango o kapakaro na sia ni Satanas si Satanas."
,28,24,As no paypatolan a sirasira so maylalaban am maypakaha
,28,25,a akma so kararayaw no asa ka familia a di maysosondo.
,28,26,As an si Satanas as labanen na sa o rarayay na am maypango kapaytetnek no ipakapamarin na.
,28,27,"Ta an mian o makapamarin a tawo a mian so mapia a gwardia do vahay am arava o ichavakel na amna an mawara o rakorakoh pa kania so ipakapamarin a somdep sia as kahap na so armas do gwardia aya am arava o mapaparin na as mahap o warawara na. 28""Kakawyoran na sia, ta no atavo a gatos no tawo kano kapakachirichirin so machikontra do Dios am maparin a kapakaboan,"
,28,29,"katadkan no kapakachirichirin so machikontra do Masanto a Espirito, ta kapakaboan ava ya a abo so pandan."""
,28,30,Vinata na ya do nakavata da sia o kayan sia no marahet a espirito.
,28,31,As nawara o ina na kanira no kakakteh na sa dawri as kapaytovoy da so tomawag di Jesus.
,28,32,"As vinata da no maychadisdisna sawri a aro a tawo do omdivon ori sia, ""Tayto sa do gagan sa ina mo kanira no kakakteh mo a komita dimo."""
,28,33,"Amna tinbay na sira, ""Sino o ina ko as sango o kakakteh ko,"""
,28,34,"as katidib na dira do omdivon ori sia a maydisna as kavata na sia, ""Niaya sa o ina ko kanira no kakakteh ko."
,28,35,"Ta an sino o omparin so inolay no Ama ko am sira o somnivog a kakakteh ko as kano ina ko."""
